Date,Day Code,Time,Event Code,Event,Round/Heat,Class,Format,Style,Duration,Location,GM,Change Date,BGG_ID,BGG_Name,BGG_Rank,BGG_Rating
First Friday,,,,,,,,,,,,,,,,
7/28/26,Tu,17,BKN,Breakout Normandy,Demo 1/1,--,--,---,1,Exhibit Hall Annex #1,"Thompson, Nels",,730.0,Breakout: Normandy,2399.0,7.69367
7/28/26,Tu,17,HIS,Here I Stand,Demo 1/1,--,--,---,1,Exhibit Hall Annex #7,"Rice, Justin",,17392.0,Here I Stand,541.0,7.87785
7/28/26,Tu,17,KRM,Kremlin,Demo 1/1,--,--,---,1,Exhibit Hall Annex #3,"Cuccaro, Steve",,196.0,Kremlin,1884.0,6.96619
7/28/26,Tu,17,NVW,Naval War,Demo 1/1,--,--,---,1,Exhibit Hall Annex #6,"Kramer, James",,1674.0,Naval War,7158.0,6.26546
7/28/26,Tu,17,ARC,Arcs,Heat 1/3,B,HMW-P,Scheduled,4,Grand Ballroom,"Tamburo, Joel",,359871.0,Arcs,100.0,8.00914
7/28/26,Tu,17,CBC,Combat Commander,Round 2/5,B,SwEl,Continuous,4,Maple,"Wagner, Nathan",,21050.0,Combat Commander: Europe,280.0,7.95505
7/28/26,Tu,17,FFM,Freeman's Farm,Heat 3/4,B,HMW-P,Scheduled,3,Foggy Brews,"Lange, Jeff",,271837.0,Freeman's Farm 1777,8396.0,7.37809
7/28/26,Tu,17,SSB,Superstar Baseball,Round 1/2,B,SwEl,Scheduled,4,Chestnut,"Lee, Roderick",,,,,
7/28/26,Tu,17,GWT,Great Western Trail,Semifinal,A,HMW-P,Scheduled,3,Laurel,"Versak, Dalton",,193738.0,Great Western Trail,21.0,8.14773
7/28/26,Tu,17,ROT,Root,Final,C,HWO,Scheduled,3,Snowflake,"McKinnes, Luke",,237182.0,Root,34.0,8.07194
7/28/26,Tu,18,--,Family Facts in Four Juniors,--,C,Jr SE,--,1,Fox Den,"Drummond, Andrew",,,,,
7/28/26,Tu,18,ABN,Air Baron,Heat 3/4,B,HMW-P,Scheduled,3,Dogwood,"Jamelli, Max",,76.0,Air Baron,6201.0,6.40163
7/28/26,Tu,18,ACS,Atlantic Storm,Heat 2/3,A,HMW-P,Scheduled,2,Timberstone,"Evinger, Tim",,259.0,Atlantic Storm,6516.0,6.54531
7/28/26,Tu,18,AUC,Auction,Heat 3/4,B,HWO,Scheduled,1,Evergreen,"Kyrkos, Vassili",,16906.0,Auction,0.0,5.0
7/28/26,Tu,18,AZL,Azul,Heat 3/3,B,HMW-P,Scheduled,1,Seasons,"Speaker, Eric",,230802.0,Azul,99.0,7.71442
7/28/26,Tu,18,BKN,Breakout Normandy,Mulligan,B,SEM,Continuous,6,First Tracks Slopeside,"Thompson, Nels",,730.0,Breakout: Normandy,2399.0,7.69367
7/28/26,Tu,18,CMS,Circus Maximus,Heat 1/3,C,HMW-P,Scheduled,4,Wintergreen,"Smith, Barry",,244.0,Circus Maximus,3146.0,6.77743
7/28/26,Tu,18,ELG,El Grande,Heat 3/3,B,HMW-P,Scheduled,2,Grand Ballroom,"Flowers, Rob",,93.0,El Grande,102.0,7.77116
7/28/26,Tu,18,EPB,Empire Builder,Heat 3/3,B,HMW-P,Scheduled,4,Sunburst,"Bromley, Trella",,168.0,Empire Builder,1975.0,6.9584
7/28/26,Tu,18,FTP,For the People,Mulligan,C,SEM,Continuous,6,First Tracks Poolside,"Pei, James",,833.0,For the People,1394.0,7.8149
7/28/26,Tu,18,JCY,John Company,Heat 2/2,B,HMW-P,Scheduled,5,Alpine,"Burdett, Jeff",,211716.0,John Company,2431.0,7.30118
7/28/26,Tu,18,LLM,Leaping Lemmings,Heat 1/4,C,HWO,Scheduled,2,Sunburst,"Powers, Bill",,29687.0,Leaping Lemmings,4622.0,6.40073
7/28/26,Tu,18,SCC,Stock Car Championship Racing,Heat 2/3,B,HMW-P,Scheduled,2,Wintergreen,"Wolfe, David",,,,,
7/28/26,Tu,18,T&T,Thurn & Taxis,Heat 1/3,B,HWO,Scheduled,2,Seasons,"Latto, Andy",,21790.0,Thurn and Taxis,609.0,7.09296
7/28/26,Tu,19,--,Juniors Movie Night,--,--,--,--,2,Fox Den,"Byrd, Megan",,,,,
7/28/26,Tu,19,QGB,Star Wars: Queen's Gambit,Demo 1/1,--,--,---,1,Exhibit Hall Annex #1,"Kizer, Chris",,939.0,Star Wars: The Queen's Gambit,1306.0,7.58254
7/28/26,Tu,19,AOA,Ace of Aces,Heat 3/4,C,SwEl,Freeform,1,Chestnut,"Chesnut, Matt",,429861.0,Ace of Spades,3620.0,7.49689
7/28/26,Tu,19,GXT,Galaxy Trucker,Heat 2/3,B,HMW-P,Scheduled,2,First Tracks Center,"Finberg, David",,31481.0,Galaxy Trucker,317.0,7.32119
7/28/26,Tu,19,HIS,Here I Stand,Round 1/2,B,HMW-P,Scheduled,6,Wagner's Run,"Rice, Justin",,17392.0,Here I Stand,541.0,7.87785
7/28/26,Tu,19,IMS,Imperial Struggle,Round 2/3,B,SwEl,Continuous,5,Snowflake,"Drueding, Tom",,206480.0,Imperial Struggle,479.0,8.21803
7/28/26,Tu,19,KRM,Kremlin,Heat 3/4,B,HMW-P,Scheduled,3,Grand Ballroom,"Cuccaro, Steve",,196.0,Kremlin,1884.0,6.96619
7/28/26,Tu,19,MMS,March Madness,Heat 2/4,B,HMSE,Scheduled,3,Evergreen,"Reiff, Bruce",,3063.0,March Madness,14179.0,6.34748
7/28/26,Tu,19,SPD,Splendor,Quarterfinal,B,HMW-P,Scheduled,1,Grand Ballroom,"Murray, Rob",,148228.0,Splendor,242.0,7.42055
7/28/26,Tu,19,SRM,Star Wars: Outer Rim,Final,B,HMW-T,Scheduled,3,Laurel,"Sample, Martin",,271896.0,Star Wars: Outer Rim,193.0,7.74925
7/28/26,Tu,20,--,The Battle of Cowpens,--,--,--,--,1,Foggy Brews,"Sinigaglio, Bruno",,,,,
7/28/26,Tu,20,MED,Medici,Heat 3/3,C,HWO,Scheduled,2,Seasons,"Cornett, Jeff",,46.0,Medici,720.0,7.18975
7/28/26,Tu,20,NVW,Naval War,Heat 1/3,B,HWO,Scheduled,3,Grand Ballroom,"Kramer, James",,1674.0,Naval War,7158.0,6.26546
7/28/26,Tu,20,STA,Stone Age,Heat 3/3,B,HWO,Scheduled,2,Seasons,"Stufflet, Dave",,34635.0,Stone Age,188.0,7.51016
7/28/26,Tu,20,TFM,Terraforming Mars,Heat 1/1,A,HMW-P,Scheduled,4,Seasons,"Martin, Andrew",,167791.0,Terraforming Mars,9.0,8.33556
7/28/26,Tu,20,RDG,Ra: The Dice Game,Quarterfinal,B,HWO,Scheduled,1,Seasons,"Del Carpio, Tina",,35503.0,Ra: The Dice Game,2281.0,6.77984
7/28/26,Tu,20,IVH,Ivanhoe,Semifinal,B,HMW-P,Scheduled,2,Grand Ballroom,"Roeper, Barb",,883.0,Ivanhoe,3330.0,6.5409
7/28/26,Tu,20,RRR,Russian Railroads,Semifinal,A,HMW-T,Scheduled,2,Laurel,"Collins II, Curt",,144733.0,Russian Railroads,152.0,7.72178
7/28/26,Tu,20,SPD,Splendor,Semifinal,B,HMW-P,Scheduled,1,Grand Ballroom,"Murray, Rob",,148228.0,Splendor,242.0,7.42055
7/28/26,Tu,20,GWT,Great Western Trail,Final,A,HMW-P,Scheduled,3,Laurel,"Versak, Dalton",,193738.0,Great Western Trail,21.0,8.14773
7/28/26,Tu,21,SPG,Saint Petersburg,Demo 1/1,--,--,---,1,Exhibit Hall Annex #2,"Feathers, Ryan",,9217.0,Saint Petersburg,485.0,7.26494
7/28/26,Tu,21,RA!,Ra!,Heat 2/4,B,HMW-P,Scheduled,2,Grand Ballroom,"Bove, Alex",,12.0,Ra,113.0,7.71516
7/28/26,Tu,21,QGB,Star Wars: Queen's Gambit,Heat 2/3,B,HWO,Scheduled,2,Maple,"Kizer, Chris",,939.0,Star Wars: The Queen's Gambit,1306.0,7.58254
7/28/26,Tu,21,SP2,Splendor Duel,Quarterfinal,B,HWO,Scheduled,1,Sunburst,"Chauvin, Carl",,364073.0,Splendor Duel,111.0,7.87527
7/28/26,Tu,22,KOT,King of Tokyo,Demo 1/1,--,--,---,1,Exhibit Hall Annex #7,"O'Flynn, Tim",,70323.0,King of Tokyo,497.0,7.11342
7/28/26,Tu,22,ING,Ingenious,Heat 2/3,B,HWO,Scheduled,1,Seasons,"DuBoff, Max",,9674.0,Ingenious,637.0,7.09432
7/28/26,Tu,22,SPG,Saint Petersburg,Heat 1/3,B,HMW-P,Scheduled,2,Wintergreen,"Feathers, Ryan",,9217.0,Saint Petersburg,485.0,7.26494
7/28/26,Tu,22,IVH,Ivanhoe,Final,B,HMW-P,Scheduled,2,Laurel,"Roeper, Barb",,883.0,Ivanhoe,3330.0,6.5409
7/28/26,Tu,22,RRR,Russian Railroads,Final,A,HMW-T,Scheduled,2,Laurel,"Collins II, Curt",,144733.0,Russian Railroads,152.0,7.72178
7/28/26,Tu,23,KOT,King of Tokyo,Round 1/1,C,SE,Continuous,1,Grand Ballroom,"O'Flynn, Tim",,70323.0,King of Tokyo,497.0,7.11342
7/28/26,Tu,23,WPS,"Win, Place, & Show",Heat 2/3,C,HWO,Scheduled,3,Evergreen,"Romano, Joseph",,782.0,"Win, Place & Show",4676.0,6.74664
7/28/26,Tu,23,SP2,Splendor Duel,Semifinal,B,HWO,Scheduled,1,Sunburst,"Chauvin, Carl",,364073.0,Splendor Duel,111.0,7.87527
7/28/26,Tu,23,DOM,Dominion,Final,B,HWO,Scheduled,1,Laurel,"Bielefeldt, Russ",,36218.0,Dominion,145.0,7.5977
7/28/26,Tu,24,--,Open Gaming Library Closes,--,--,--,--,--,Exhibit Hall,"Buckwalter, Scott",,,,,
7/28/26,Tu,24,KOT,King of Tokyo,Semifinal,C,SE,Continuous,1,Grand Ballroom,"O'Flynn, Tim",,70323.0,King of Tokyo,497.0,7.11342
7/28/26,Tu,24,SP2,Splendor Duel,Final,B,HWO,Scheduled,1,Sunburst,"Chauvin, Carl",,364073.0,Splendor Duel,111.0,7.87527
Wednesday,,,,,,,,,,,,,,,,
7/29/26,We,1,KOT,King of Tokyo,Final,C,SE,Continuous,1,Grand Ballroom,"O'Flynn, Tim",,70323.0,King of Tokyo,497.0,7.11342
7/29/26,We,7:30,--,Yoga for all levels,--,--,--,--,0.75,Ski Lodge Deck,"Lewis, Jeff",,,,,
7/29/26,We,8,--,Registration,--,--,--,--,12,Stag Pass,"Gutermuth, Ken",,,,,
7/29/26,We,8,ROW,Railways of the World,Demo 1/1,--,--,---,1,Exhibit Hall Annex #7,"LeBoeuf, Pierre",,17133.0,Railways of the World,241.0,7.66149
7/29/26,We,9,--,Open Gaming,--,--,--,--,15,Exhibit Hall,"Buckwalter, Scott",,,,,
7/29/26,We,9,--,Open Gaming Library Opens,--,--,--,--,15,Exhibit Hall,"Buckwalter, Scott",,,,,
7/29/26,We,9,--,Titan the Arena Juniors,--,C,Jr SE,--,2,Hemlock,"Shea, Jordan",,,,,
7/29/26,We,9,GCA,Great Campaigns of the ACW,Demo 1/1,--,--,---,1,Exhibit Hall Annex #1,"Cross, David",,,,,
7/29/26,We,9,AFK,Afrika Korps,Round 5/7,A,SwEl,Freeform,7,Winterberry,"Sinigaglio, Bruno",,2259.0,Afrika Korps,6191.0,6.30701
7/29/26,We,9,ACS,Atlantic Storm,Heat 3/3,A,HMW-P,Scheduled,2,Grand Ballroom,"Evinger, Tim",,259.0,Atlantic Storm,6516.0,6.54531
7/29/26,We,9,BAR,Battles of the American Revolution,Round 4/5,B,SwEl,Scheduled,8,Foggy Brews,"Miklos, Mark",,446340.0,Battles of the American Revolution,0.0,7.965
7/29/26,We,9,BWD,Bitter Woods,Round 5/7,A,SwEl,Freeform,7,Winterberry,"Sinigaglio, Bruno",,,,,
7/29/26,We,9,BRS,Brass,Heat 2/3,B,HMW-P,Scheduled,3,Grand Ballroom,"Towne, Jonathan",,427.0,Grass,7742.0,6.02532
7/29/26,We,9,BKN,Breakout Normandy,Round 1/3,B,SEM,Continuous,6,First Tracks Slopeside,"Thompson, Nels",,730.0,Breakout: Normandy,2399.0,7.69367
7/29/26,We,9,BRI,Britannia,Heat 2/3,B,HMW-P,Scheduled,5,Wagner's Run,"O'Connor, Matthew",,240.0,Britannia,1193.0,7.18365
7/29/26,We,9,BKM,Bunny Kingdom,Heat 1/2,B,HMW-P,Scheduled,2,Grand Ballroom,"Youells, Kevin",,184921.0,Bunny Kingdom,384.0,7.40803
7/29/26,We,9,CBC,Combat Commander,Round 3/5,B,SwEl,Continuous,4,Fox Den,"Wagner, Nathan",,21050.0,Combat Commander: Europe,280.0,7.95505
7/29/26,We,9,CCN,Commands & Colors: Napoleonics,Round 1/4,B,SwEl,Continuous,2,Maple,"Polcen, Mike",,62222.0,Commands & Colors: Napoleonics,556.0,8.04397
7/29/26,We,9,FDE,Formula De,Heat 4/4,C,HMW-P,Scheduled,3,Alpine,"Meader, Eric",,37904.0,Formula D,776.0,6.98416
7/29/26,We,9,IMS,Imperial Struggle,Round 3/3,B,SwEl,Continuous,5,Snowflake,"Drueding, Tom",,206480.0,Imperial Struggle,479.0,8.21803
7/29/26,We,9,MOV,Merchant of Venus,Heat 2/3,B,HMW-P,Scheduled,3,Sunburst,"Irving, Richard",,230.0,Merchant of Venus,1660.0,7.12942
7/29/26,We,9,MMA,Monsters Menace America,Heat 1/4,C,HMW-P,Continuous,2,Grand Ballroom,"Pack, David-John",,17835.0,Monsters Menace America,6084.0,5.97395
7/29/26,We,9,PZB,Panzerblitz,Round 5/7,B,SwEl,Freeform,6,Winterberry,"Northey, Rick",,2238.0,PanzerBlitz,3557.0,6.64271
7/29/26,We,9,ROW,Railways of the World,Heat 1/3,B,HMW-P,Scheduled,3,Alpine,"LeBoeuf, Pierre",,17133.0,Railways of the World,241.0,7.66149
7/29/26,We,9,SPG,Saint Petersburg,Heat 2/3,B,HMW-P,Scheduled,2,Seasons,"Feathers, Ryan",,9217.0,Saint Petersburg,485.0,7.26494
7/29/26,We,9,SQL,Squad Leader,Round 5/7,A,SwEl,Freeform,4,Winterberry,Pollard. Pete,,1035.0,Squad Leader,1022.0,7.56148
7/29/26,We,9,TRC,The Russian Campaign,Round 5/7,A,SwEl,Freeform,5,Winterberry,"Karahalios, George",,2808.0,The Russian Campaign,2237.0,7.33394
7/29/26,We,9,THA,Thunder Alley,Semifinal,B,HMW-T,Scheduled,3,Grand Ballroom,"Collins II, Curt",,108906.0,Thunder Alley,1164.0,7.28395
7/29/26,We,9,WAT,Waterloo,Round 4/5,A,SwEl,Freeform,6,Winterberry,"Musella, Martin",,5296.0,Waterloo,12796.0,5.9526
7/29/26,We,9,WSM,Wooden Ships & Iron Men,Round 5/8,B,SwEl,Freeform,2,Winterberry,"Hitchings, Tim",,237.0,Wooden Ships & Iron Men,2158.0,7.104
7/29/26,We,9,AKN,Ark Nova,Quarterfinal,A,HWO,Scheduled,3,Seasons,"Weaver, Chad",,342942.0,Ark Nova,2.0,8.54009
7/29/26,We,16,CMK,Castles of Mad King Ludwig,Demo 1/1,--,--,---,1,Exhibit Hall Annex #6,"Corrado, John",,155426.0,Castles of Mad King Ludwig,234.0,7.49721
7/29/26,We,10,GAP,Gaia Project,Heat 2/3,B,HMW-P,Scheduled,3,Grand Ballroom,"Cederquist, Dave",,220308.0,Gaia Project,13.0,8.35136
7/29/26,We,11,FMR,Formula Motor Racing,Demo 1/1,--,--,---,1,Exhibit Hall Annex #2,"LeFevre, Chris",,635.0,Formula Motor Racing,3735.0,6.4097
7/29/26,We,11,TTA,Titan The Arena,Demo 1/1,--,--,---,1,Exhibit Hall Annex #5,"Breza, Kevin",,,,,
7/29/26,We,11,ADV,Adel Verpflichtet,Heat 3/3,B,HMW-P,Scheduled,2,Sunburst,"Bender, Angela",,,,,
7/29/26,We,11,BKM,Bunny Kingdom,Heat 2/2,B,HMW-P,Scheduled,2,Grand Ballroom,"Youells, Kevin",,184921.0,Bunny Kingdom,384.0,7.40803
7/29/26,We,11,CMK,Castles of Mad King Ludwig,Heat 1/3,A,HMW-P,Scheduled,2,Seasons,"Corrado, John",,155426.0,Castles of Mad King Ludwig,234.0,7.49721
7/29/26,We,11,CCN,Commands & Colors: Napoleonics,Round 2/4,B,SwEl,Continuous,2,Maple,"Polcen, Mike",,62222.0,Commands & Colors: Napoleonics,556.0,8.04397
7/29/26,We,11,GCA,Great Campaigns of the ACW,Round 1/3,B,SwEl,Scheduled,3,First Tracks Poolside,"Cross, David",,,,,
7/29/26,We,11,MMA,Monsters Menace America,Heat 2/4,C,HMW-P,Continuous,2,Grand Ballroom,"Pack, David-John",,17835.0,Monsters Menace America,6084.0,5.97395
7/29/26,We,11,QGB,Star Wars: Queen's Gambit,Heat 3/3,B,HWO,Scheduled,2,Fox Den,"Kizer, Chris",,939.0,Star Wars: The Queen's Gambit,1306.0,7.58254
7/29/26,We,12,--,Vendor Setup,--,--,--,--,8,Timberstone,"Gutermuth, Ken",,,,,
7/29/26,We,12,DNI,Dune Imperium,Demo 1/1,--,--,---,1,Exhibit Hall Annex #1,"Spencer, Jay",,316554.0,Dune: Imperium,6.0,8.41092
7/29/26,We,12,CBC,Combat Commander,Round 4/5,B,SwEl,Continuous,4,Fox Den,"Wagner, Nathan",,21050.0,Combat Commander: Europe,280.0,7.95505
7/29/26,We,12,EIS,Enemy in Sight,Heat 2/3,B,HWO,Scheduled,3,Grand Ballroom,"Evinger, Matt",,264.0,Enemy in Sight,6836.0,6.27375
7/29/26,We,12,KRM,Kremlin,Heat 4/4,B,HMW-P,Scheduled,3,Grand Ballroom,"Cuccaro, Steve",,196.0,Kremlin,1884.0,6.96619
7/29/26,We,12,LLM,Leaping Lemmings,Heat 2/4,C,HWO,Scheduled,2,Wintergreen,"Powers, Bill",,29687.0,Leaping Lemmings,4622.0,6.40073
7/29/26,We,12,TTN,Titan,Heat 3/4,A,HMW-P,Scheduled,5,First Tracks Center,"desJardins, David",,103.0,Titan,1709.0,6.96235
7/29/26,We,12,BXC,Boxcars,Semifinal,B,HMW-P,Scheduled,4,Laurel,"Bromley, Trella",,24225.0,Boxcars,10737.0,6.46012
7/29/26,We,12,THA,Thunder Alley,Final,B,HMW-T,Scheduled,3,Laurel,"Collins II, Curt",,108906.0,Thunder Alley,1164.0,7.28395
7/29/26,We,13,--,Guillotine Juniors,--,C,Jr SE,--,2,Hemlock,"Stakenas, Ray",,,,,
7/29/26,We,13,ALH,Alhambra,Demo 1/1,--,--,---,1,Exhibit Hall Annex #6,"Gutermuth, Debbie",,6249.0,Alhambra,616.0,7.03569
7/29/26,We,13,COB,Castles of Burgundy,Round 2/3,B,HMW-P,Scheduled,3,Sunburst,"Irving, Richard",,84876.0,The Castles of Burgundy,17.0,8.16121
7/29/26,We,13,CCN,Commands & Colors: Napoleonics,Round 3/4,B,SwEl,Continuous,2,Maple,"Polcen, Mike",,62222.0,Commands & Colors: Napoleonics,556.0,8.04397
7/29/26,We,13,DUN,Dune,Round 1/3,A,HE,Scheduled,5,Alpine,"Johnson, Brad",,283355.0,Dune,212.0,7.91626
7/29/26,We,13,DNI,Dune Imperium,Heat 1/3,B,HMW-P,Scheduled,3,Seasons,"Spencer, Jay",,316554.0,Dune: Imperium,6.0,8.41092
7/29/26,We,13,FMR,Formula Motor Racing,Heat 1/3,B,HMW-P,Scheduled,2,Grand Ballroom,"LeFevre, Chris",,635.0,Formula Motor Racing,3735.0,6.4097
7/29/26,We,13,MMA,Monsters Menace America,Heat 3/4,C,HMW-P,Continuous,2,Grand Ballroom,"Pack, David-John",,17835.0,Monsters Menace America,6084.0,5.97395
7/29/26,We,13,SFR,Santa Fe Rails,Heat 3/3,B,HMW-P,Scheduled,2,Snowflake,"Drummond, Andrew",,3348.0,Santa Fe Rails,4284.0,6.8039
7/29/26,We,13,TFM,Terraforming Mars,Heat 1/2,A,HMW-P,Scheduled,4,Seasons,"Martin, Andrew",,167791.0,Terraforming Mars,9.0,8.33556
7/29/26,We,13,STA,Stone Age,Quarterfinal,B,HWO,Scheduled,2,Seasons,"Stufflet, Dave",,34635.0,Stone Age,188.0,7.51016
7/29/26,We,13,C&K,Catan: Cities & Knights,Final,B,HMW-P,Scheduled,3,Laurel,"Gnech, Chris",,926.0,Catan: Cities & Knights,0.0,7.45191
7/29/26,We,14,CMS,Circus Maximus,Heat 2/3,C,HMW-P,Scheduled,4,Wintergreen,"Smith, Barry",,244.0,Circus Maximus,3146.0,6.77743
7/29/26,We,14,GCA,Great Campaigns of the ACW,Round 2/3,B,SwEl,Scheduled,3,First Tracks Poolside,"Cross, David",,,,,
7/29/26,We,14,RRY,Robo Rally,Heat 2/3,C,HWO,Scheduled,3,Grand Ballroom,"Houde, Marc",,216201.0,Robo Rally,1750.0,6.92614
7/29/26,We,14,IMS,Imperial Struggle,Semifinal,B,SwEl,Continuous,5,Snowflake,"Drueding, Tom",,206480.0,Imperial Struggle,479.0,8.21803
7/29/26,We,14,SPD,Splendor,Final,B,HMW-P,Scheduled,1,Grand Ballroom,"Murray, Rob",,148228.0,Splendor,242.0,7.42055
7/29/26,We,15,--,Incan Gold Juniors,--,C,Jr SE,--,2,Hemlock,"Shea, Elizabeth",,,,,
7/29/26,We,15,ALH,Alhambra,Heat 1/2,B,HWO,Scheduled,2,Sunburst,"Gutermuth, Debbie",,6249.0,Alhambra,616.0,7.03569
7/29/26,We,15,AUC,Auction,Heat 4/4,B,HWO,Scheduled,1,Chestnut,"Kyrkos, Vassili",,16906.0,Auction,0.0,5.0
7/29/26,We,15,BKN,Breakout Normandy,Round 2/3,B,SEM,Continuous,6,First Tracks Slopeside,"Thompson, Nels",,730.0,Breakout: Normandy,2399.0,7.69367
7/29/26,We,15,CBC,Combat Commander,Round 5/5,B,SwEl,Continuous,4,Fox Den,"Wagner, Nathan",,21050.0,Combat Commander: Europe,280.0,7.95505
7/29/26,We,15,CCN,Commands & Colors: Napoleonics,Round 4/4,B,SwEl,Continuous,2,Maple,"Polcen, Mike",,62222.0,Commands & Colors: Napoleonics,556.0,8.04397
7/29/26,We,15,MMA,Monsters Menace America,Heat 4/4,C,HMW-P,Continuous,2,Grand Ballroom,"Pack, David-John",,17835.0,Monsters Menace America,6084.0,5.97395
7/29/26,We,15,SWS,Swords & Sails,Round 3/3,B,SW,Scheduled,4,Exhibit Hall,"Williams, Jason",,182736.0,Swords & Sails,20690.0,6.79547
7/29/26,We,15,TTA,Titan The Arena,Heat 1/3,B,HMW-P,Scheduled,1,Wintergreen,"Breza, Kevin",,,,,
7/29/26,We,15,ELG,El Grande,Semifinal,B,HMW-P,Scheduled,2,Grand Ballroom,"Flowers, Rob",,93.0,El Grande,102.0,7.77116
7/29/26,We,15,SFR,Santa Fe Rails,Semifinal,B,HMW-P,Scheduled,2,Snowflake,"Drummond, Andrew",,3348.0,Santa Fe Rails,4284.0,6.8039
7/29/26,We,16,ASL,Advanced Squad Leader,Round 1/3,A,SE,Continuous,5,Winterberry,"Schilling, Curt",,243.0,Advanced Squad Leader,584.0,8.01123
7/29/26,We,16,FFM,Freeman's Farm,Heat 4/4,B,HMW-P,Scheduled,3,Foggy Brews,"Lange, Jeff",,271837.0,Freeman's Farm 1777,8396.0,7.37809
7/29/26,We,16,NVW,Naval War,Heat 2/3,B,HWO,Scheduled,3,Grand Ballroom,"Kramer, James",,1674.0,Naval War,7158.0,6.26546
7/29/26,We,16,SAG,Sagrada,Heat 2/3,B,HMW-P,Scheduled,1,Seasons,"Schreier, Daron",,199561.0,Sagrada,225.0,7.46907
7/29/26,We,16,AZL,Azul,Quarterfinal,B,HMW-P,Scheduled,1,Seasons,"Speaker, Eric",,230802.0,Azul,99.0,7.71442
7/29/26,We,16,AUC,Auction,Semifinal,B,HWO,Scheduled,1,Chestnut,"Kyrkos, Vassili",,16906.0,Auction,0.0,5.0
7/29/26,We,16,PGD,Power Grid,Final,A,HMW-P,Scheduled,3,Laurel,"Munson, Mike",,2651.0,Power Grid,73.0,7.79924
7/29/26,We,17,ALL,Alliance,Demo 1/1,--,--,---,1,Exhibit Hall Annex #1,"McDonald, Scott",,346606.0,Alliance,9880.0,7.77237
7/29/26,We,17,ARC,Arcs,Heat 2/3,B,HMW-P,Scheduled,4,Grand Ballroom,"Tamburo, Joel",,359871.0,Arcs,100.0,8.00914
7/29/26,We,17,FBS,Football Strategy,Heat 2/2,B,HMSE,Scheduled,7,Evergreen,"Schoose, Bert",,951.0,Football Strategy,7957.0,6.45996
7/29/26,We,17,GCA,Great Campaigns of the ACW,Round 3/3,B,SwEl,Scheduled,3,First Tracks Poolside,"Cross, David",,,,,
7/29/26,We,17,LWD,Lords of Waterdeep,Heat 3/3,B,HMW-P,Scheduled,2,Sunburst,"St. Pierre, Robert",,110327.0,Lords of Waterdeep,106.0,7.72907
7/29/26,We,17,ROW,Railways of the World,Heat 2/3,B,HMW-P,Scheduled,3,Alpine,"LeBoeuf, Pierre",,17133.0,Railways of the World,241.0,7.66149
7/29/26,We,17,T&T,Thurn & Taxis,Heat 2/3,B,HWO,Scheduled,2,Seasons,"Latto, Andy",,21790.0,Thurn and Taxis,609.0,7.09296
7/29/26,We,17,VSD,Vegas Showdown,Heat 3/3,B,HMW-P,Scheduled,2,Grand Ballroom,"Kaltman, Mike",,15364.0,Vegas Showdown,938.0,7.13386
7/29/26,We,17,AZL,Azul,Semifinal,B,HMW-P,Scheduled,1,Seasons,"Speaker, Eric",,230802.0,Azul,99.0,7.71442
7/29/26,We,17,MMA,Monsters Menace America,Semifinal,C,HMW-P,Continuous,2,Grand Ballroom,"Pack, David-John",,17835.0,Monsters Menace America,6084.0,5.97395
7/29/26,We,17,AUC,Auction,Final,B,HWO,Scheduled,1,Laurel,"Kyrkos, Vassili",,16906.0,Auction,0.0,5.0
7/29/26,We,17,ELG,El Grande,Final,B,HMW-P,Scheduled,2,Grand Ballroom,"Flowers, Rob",,93.0,El Grande,102.0,7.77116
7/29/26,We,18,--,Ticket to Ride Juniors,--,C,Jr SE,--,2,Hemlock,"Byrd, Aaron",,,,,
7/29/26,We,18,ALL,Alliance,Round 1/3,C,SW,Scheduled,4,Fox Den,"McDonald, Scott",,346606.0,Alliance,9880.0,7.77237
7/29/26,We,18,HWD,History of the World,Heat 2/2,B,HMW-P,Scheduled,6,Alpine,"Fournier,Roberto",,224.0,History of the World,1260.0,7.11136
7/29/26,We,18,SWR,Star Wars: Rebellion,Round 1/2,B,SEM,Scheduled,4,Fox Den,"Gregorio, Alex",,187645.0,Star Wars: Rebellion,10.0,8.42215
7/29/26,We,18,SCC,Stock Car Championship Racing,Heat 3/3,B,HMW-P,Scheduled,2,Wintergreen,"Wolfe, David",,,,,
7/29/26,We,18,TNW,The Napoleonic Wars,Heat 3/3,B,HE,Scheduled,6,Wagner's Run,"Williams, Gareth",,3409.0,The Napoleonic Wars,4220.0,7.01884
7/29/26,We,18,CBC,Combat Commander,Semifinal,B,SwEl,Continuous,4,Fox Den,"Wagner, Nathan",,21050.0,Combat Commander: Europe,280.0,7.95505
7/29/26,We,18,CCN,Commands & Colors: Napoleonics,Semifinal,B,SwEl,Continuous,2,Maple,"Polcen, Mike",,62222.0,Commands & Colors: Napoleonics,556.0,8.04397
7/29/26,We,18,EPB,Empire Builder,Semifinal,B,HMW-P,Scheduled,4,Snowflake,"Bromley, Trella",,168.0,Empire Builder,1975.0,6.9584
7/29/26,We,18,JCY,John Company,Semifinal,B,HMW-P,Scheduled,5,Alpine,"Burdett, Jeff",,211716.0,John Company,2431.0,7.30118
7/29/26,We,19,--,American Revolutionary War Trivia,--,--,--,--,2,Foggy Brews,"Miklos, Mark",,,,,
7/29/26,We,19,--,The Great Hunger,--,--,--,--,1,First Tracks Center,"McPartland, Kevin",,,,,
